subject,session,Condition,ACC,RT,stimtype
87,Post,Control,1,1122,inc
87,Post,Control,1,683,con
87,Post,Control,1,774,neu
87,Post,Control,1,699,con
87,Post,Control,1,693,con
87,Post,Control,1,883,inc
87,Post,Control,,0,null
87,Post,Control,1,830,neu
87,Post,Control,1,682,neu
87,Post,Control,,0,null
87,Post,Control,1,697,con
87,Post,Control,1,847,inc
87,Post,Control,1,742,inc
87,Post,Control,1,641,neu
87,Post,Control,1,804,neu
87,Post,Control,1,708,con
87,Post,Control,1,622,con
87,Post,Control,,0,null
87,Post,Control,1,1136,inc
87,Post,Control,,0,null
87,Post,Control,1,809,con
87,Post,Control,,0,null
87,Post,Control,1,784,inc
87,Post,Control,1,887,inc
87,Post,Control,1,609,neu
87,Post,Control,1,716,inc
87,Post,Control,1,756,con
87,Post,Control,1,687,neu
87,Post,Control,,0,null
87,Post,Control,1,621,neu
87,Post,Control,1,698,con
87,Post,Control,1,643,con
87,Post,Control,,0,null
87,Post,Control,1,754,neu
87,Post,Control,1,716,con
87,Post,Control,1,699,neu
87,Post,Control,,0,null
87,Post,Control,1,691,con
87,Post,Control,,0,null
87,Post,Control,1,742,con
87,Post,Control,,0,null
87,Post,Control,1,1048,inc
87,Post,Control,,0,null
87,Post,Control,1,895,con
87,Post,Control,1,663,con
87,Post,Control,1,741,con
87,Post,Control,1,739,con
87,Post,Control,1,705,inc
87,Post,Control,1,743,con
87,Post,Control,1,962,inc
87,Post,Control,1,755,con
87,Post,Control,1,784,inc
87,Post,Control,1,954,con
87,Post,Control,1,708,con
87,Post,Control,1,677,con
87,Post,Control,1,698,neu
87,Post,Control,,0,null
87,Post,Control,1,840,inc
87,Post,Control,1,684,neu
87,Post,Control,,0,null
87,Post,Control,1,860,inc
87,Post,Control,1,780,inc
87,Post,Control,,0,null
87,Post,Control,1,707,con
87,Post,Control,1,855,neu
87,Post,Control,1,722,con
87,Post,Control,,0,null
87,Post,Control,1,1436,inc
87,Post,Control,1,774,neu
87,Post,Control,,0,null
87,Post,Control,1,838,neu
87,Post,Control,,0,null
87,Post,Control,1,1407,inc
87,Post,Control,1,762,inc
87,Post,Control,1,994,inc
87,Post,Control,1,736,neu
87,Post,Control,,0,null
87,Post,Control,1,816,inc
87,Post,Control,1,883,inc
87,Post,Control,1,785,inc
87,Post,Control,1,819,neu
87,Post,Control,1,717,con
87,Post,Control,1,837,neu
87,Post,Control,,0,null
87,Post,Control,1,723,neu
87,Post,Control,1,678,con
87,Post,Control,,0,null
87,Post,Control,1,986,inc
87,Post,Control,1,898,neu
87,Post,Control,1,756,inc
87,Post,Control,,0,null
87,Post,Control,1,596,neu
87,Post,Control,,0,null
87,Post,Control,1,682,con
87,Post,Control,,0,null
87,Post,Control,1,946,inc
87,Post,Control,1,871,inc
87,Post,Control,1,843,con
87,Post,Control,1,873,con
87,Post,Control,,0,null
87,Post,Control,1,1145,inc
87,Post,Control,1,824,con
87,Post,Control,,0,null
87,Post,Control,1,836,inc
87,Post,Control,,0,null
87,Post,Control,1,766,neu
87,Post,Control,,0,null
87,Post,Control,1,785,neu
87,Post,Control,,0,null
87,Post,Control,1,768,neu
87,Post,Control,,0,null
87,Post,Control,1,738,neu
87,Post,Control,1,1302,inc
87,Post,Control,1,680,con
87,Post,Control,1,714,neu
87,Post,Control,1,615,neu
87,Post,Control,1,901,neu
87,Post,Control,,0,null
87,Post,Control,1,823,con
87,Post,Control,1,858,inc
87,Post,Control,1,551,neu
87,Post,Control,1,724,neu
87,Post,Control,1,683,con
87,Post,Control,,0,null
87,Post,Control,1,792,inc
87,Post,Control,1,657,con
87,Post,Control,1,688,inc
87,Post,Control,1,573,con
87,Post,Control,,0,null
87,Post,Control,1,580,neu
87,Post,Control,1,832,inc
87,Post,Control,,0,null
87,Post,Control,1,708,con
87,Post,Control,,0,null
87,Post,Control,1,712,inc
87,Post,Control,1,1013,inc
87,Post,Control,1,679,neu
87,Post,Control,,0,null
87,Post,Control,1,611,neu
87,Post,Control,1,1021,inc
87,Post,Control,1,867,inc
87,Post,Control,,0,null
87,Post,Control,1,765,neu
87,Post,Control,,0,null
87,Post,Control,1,711,inc
87,Post,Control,1,1002,con
87,Post,Control,,0,null
87,Post,Control,1,1192,inc
87,Post,Control,1,687,neu
87,Post,Control,1,1218,con
87,Post,Control,1,837,neu
87,Post,Control,,0,null
87,Post,Control,0,0,neu
87,Post,Control,,0,null
89,Pre,Experimental,1,721,neu
89,Pre,Experimental,1,1240,inc
89,Pre,Experimental,1,812,con
89,Pre,Experimental,1,866,inc
89,Pre,Experimental,1,839,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,763,neu
89,Pre,Experimental,1,850,con
89,Pre,Experimental,1,657,con
89,Pre,Experimental,1,675,neu
89,Pre,Experimental,1,690,con
89,Pre,Experimental,1,738,inc
89,Pre,Experimental,1,621,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,617,con
89,Pre,Experimental,1,724,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,676,neu
89,Pre,Experimental,1,803,inc
89,Pre,Experimental,1,597,neu
89,Pre,Experimental,1,580,con
89,Pre,Experimental,1,543,con
89,Pre,Experimental,1,636,inc
89,Pre,Experimental,1,611,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,693,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,589,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,736,inc
89,Pre,Experimental,1,620,neu
89,Pre,Experimental,1,957,inc
89,Pre,Experimental,1,675,con
89,Pre,Experimental,1,607,neu
89,Pre,Experimental,1,886,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,734,inc
89,Pre,Experimental,1,695,inc
89,Pre,Experimental,1,653,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,710,inc
89,Pre,Experimental,1,692,inc
89,Pre,Experimental,1,651,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,660,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,769,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,724,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,647,neu
89,Pre,Experimental,1,498,neu
89,Pre,Experimental,1,683,neu
89,Pre,Experimental,1,601,neu
89,Pre,Experimental,1,750,neu
89,Pre,Experimental,1,823,inc
89,Pre,Experimental,1,773,inc
89,Pre,Experimental,1,714,inc
89,Pre,Experimental,1,719,inc
89,Pre,Experimental,1,788,neu
89,Pre,Experimental,1,637,con
89,Pre,Experimental,1,648,neu
89,Pre,Experimental,1,558,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,716,inc
89,Pre,Experimental,1,549,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,569,neu
89,Pre,Experimental,1,599,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,723,con
89,Pre,Experimental,1,708,con
89,Pre,Experimental,1,724,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,729,inc
89,Pre,Experimental,1,625,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,678,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,608,con
89,Pre,Experimental,1,590,con
89,Pre,Experimental,1,671,con
89,Pre,Experimental,1,646,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,646,inc
89,Pre,Experimental,1,561,neu
89,Pre,Experimental,1,585,neu
89,Pre,Experimental,1,801,inc
89,Pre,Experimental,1,584,neu
89,Pre,Experimental,1,609,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,625,con
89,Pre,Experimental,1,580,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,589,neu
89,Pre,Experimental,1,711,inc
89,Pre,Experimental,1,628,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,663,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,528,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,700,con
89,Pre,Experimental,1,808,inc
89,Pre,Experimental,1,620,neu
89,Pre,Experimental,1,589,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,749,inc
89,Pre,Experimental,1,594,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,571,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,521,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,662,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,569,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,629,inc
89,Pre,Experimental,1,553,con
89,Pre,Experimental,1,588,neu
89,Pre,Experimental,1,677,inc
89,Pre,Experimental,1,574,neu
89,Pre,Experimental,1,1031,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,573,con
89,Pre,Experimental,1,505,con
89,Pre,Experimental,1,533,con
89,Pre,Experimental,1,553,neu
89,Pre,Experimental,1,463,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,903,inc
89,Pre,Experimental,1,625,con
89,Pre,Experimental,1,842,inc
89,Pre,Experimental,1,611,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,728,inc
89,Pre,Experimental,1,593,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,662,neu
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,751,inc
89,Pre,Experimental,1,583,neu
89,Pre,Experimental,1,541,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,698,con
89,Pre,Experimental,1,682,neu
89,Pre,Experimental,1,873,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,566,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,702,con
89,Pre,Experimental,1,727,con
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,600,con
89,Pre,Experimental,1,590,neu
89,Pre,Experimental,1,485,neu
89,Pre,Experimental,0,1021,inc
89,Pre,Experimental,,0,null
89,Pre,Experimental,1,623,neu
89,Pre,Experimental,,0,null
89,Post,Experimental,1,584,neu
89,Post,Experimental,0,722,inc
89,Post,Experimental,1,498,con
89,Post,Experimental,1,610,inc
89,Post,Experimental,1,711,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,711,neu
89,Post,Experimental,1,592,con
89,Post,Experimental,1,572,con
89,Post,Experimental,1,653,neu
89,Post,Experimental,1,614,con
89,Post,Experimental,1,655,inc
89,Post,Experimental,1,611,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,589,con
89,Post,Experimental,1,618,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,606,neu
89,Post,Experimental,1,731,inc
89,Post,Experimental,1,624,neu
89,Post,Experimental,1,630,con
89,Post,Experimental,1,679,con
89,Post,Experimental,1,682,inc
89,Post,Experimental,1,620,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,657,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,605,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,692,inc
89,Post,Experimental,1,535,neu
89,Post,Experimental,1,725,inc
89,Post,Experimental,1,612,con
89,Post,Experimental,1,571,neu
89,Post,Experimental,1,676,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,613,inc
89,Post,Experimental,1,629,inc
89,Post,Experimental,1,636,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,666,inc
89,Post,Experimental,1,661,inc
89,Post,Experimental,1,607,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,613,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,620,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,911,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,603,neu
89,Post,Experimental,1,539,neu
89,Post,Experimental,1,622,neu
89,Post,Experimental,1,619,neu
89,Post,Experimental,1,560,neu
89,Post,Experimental,0,0,inc
89,Post,Experimental,1,678,inc
89,Post,Experimental,1,664,inc
89,Post,Experimental,1,699,inc
89,Post,Experimental,1,605,neu
89,Post,Experimental,1,595,con
89,Post,Experimental,1,557,neu
89,Post,Experimental,1,604,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,1226,inc
89,Post,Experimental,1,621,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,678,neu
89,Post,Experimental,1,542,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,593,con
89,Post,Experimental,1,665,con
89,Post,Experimental,1,723,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,682,inc
89,Post,Experimental,1,587,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,700,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,591,con
89,Post,Experimental,1,551,con
89,Post,Experimental,1,605,con
89,Post,Experimental,1,626,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,654,inc
89,Post,Experimental,1,628,neu
89,Post,Experimental,1,522,neu
89,Post,Experimental,1,657,inc
89,Post,Experimental,1,613,neu
89,Post,Experimental,1,655,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,601,con
89,Post,Experimental,1,591,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,600,neu
89,Post,Experimental,1,623,inc
89,Post,Experimental,1,519,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,599,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,552,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,604,con
89,Post,Experimental,1,781,inc
89,Post,Experimental,1,616,neu
89,Post,Experimental,1,545,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,764,inc
89,Post,Experimental,1,650,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,599,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,597,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,651,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,600,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,631,inc
89,Post,Experimental,1,616,con
89,Post,Experimental,1,639,neu
89,Post,Experimental,1,664,inc
89,Post,Experimental,1,597,neu
89,Post,Experimental,1,698,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,574,con
89,Post,Experimental,1,599,con
89,Post,Experimental,1,603,con
89,Post,Experimental,1,464,neu
89,Post,Experimental,1,549,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,936,inc
89,Post,Experimental,1,602,con
89,Post,Experimental,1,675,inc
89,Post,Experimental,1,627,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,635,inc
89,Post,Experimental,1,552,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,610,neu
89,Post,Experimental,,0,null
89,Post,Experimental,1,671,inc
89,Post,Experimental,1,592,neu
89,Post,Experimental,1,607,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,574,con
89,Post,Experimental,1,624,neu
89,Post,Experimental,1,658,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,575,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,587,con
89,Post,Experimental,1,626,con
89,Post,Experimental,,0,null
89,Post,Experimental,1,595,con
89,Post,Experimental,1,620,neu
89,Post,Experimental,1,619,neu
89,Post,Experimental,1,659,inc
89,Post,Experimental,,0,null
89,Post,Experimental,1,637,neu
89,Post,Experimental,,0,null
92,Pre,Control,1,761,neu
92,Pre,Control,1,900,con
92,Pre,Control,1,1259,neu
92,Pre,Control,1,763,neu
92,Pre,Control,1,999,con
92,Pre,Control,,0,null
92,Pre,Control,1,1308,inc
92,Pre,Control,0,736,neu
92,Pre,Control,0,700,neu
92,Pre,Control,1,754,neu
92,Pre,Control,1,710,con
92,Pre,Control,1,819,inc
92,Pre,Control,1,590,neu
92,Pre,Control,,0,null
92,Pre,Control,1,753,neu
92,Pre,Control,1,1884,inc
92,Pre,Control,,0,null
92,Pre,Control,1,679,con
92,Pre,Control,1,1177,inc
92,Pre,Control,1,826,con
92,Pre,Control,1,612,neu
92,Pre,Control,1,791,inc
92,Pre,Control,1,923,inc
92,Pre,Control,1,655,con
92,Pre,Control,,0,null
92,Pre,Control,1,862,inc
92,Pre,Control,,0,null
92,Pre,Control,1,733,inc
92,Pre,Control,,0,null
92,Pre,Control,1,915,inc
92,Pre,Control,1,788,con
92,Pre,Control,1,710,neu
92,Pre,Control,1,626,neu
92,Pre,Control,1,708,con
92,Pre,Control,1,632,neu
92,Pre,Control,,0,null
92,Pre,Control,1,727,inc
92,Pre,Control,1,638,neu
92,Pre,Control,1,763,inc
92,Pre,Control,,0,null
92,Pre,Control,1,606,neu
92,Pre,Control,1,850,inc
92,Pre,Control,1,577,con
92,Pre,Control,,0,null
92,Pre,Control,1,863,inc
92,Pre,Control,,0,null
92,Pre,Control,1,786,con
92,Pre,Control,,0,null
92,Pre,Control,1,656,neu
92,Pre,Control,,0,null
92,Pre,Control,1,748,neu
92,Pre,Control,1,730,inc
92,Pre,Control,1,639,neu
92,Pre,Control,1,695,con
92,Pre,Control,1,719,inc
92,Pre,Control,1,737,inc
92,Pre,Control,1,686,con
92,Pre,Control,1,614,neu
92,Pre,Control,1,618,neu
92,Pre,Control,1,763,inc
92,Pre,Control,1,739,neu
92,Pre,Control,1,882,inc
92,Pre,Control,1,707,con
92,Pre,Control,,0,null
92,Pre,Control,1,638,con
92,Pre,Control,1,603,neu
92,Pre,Control,,0,null
92,Pre,Control,1,676,con
92,Pre,Control,1,534,neu
92,Pre,Control,,0,null
92,Pre,Control,1,733,con
92,Pre,Control,1,813,inc
92,Pre,Control,1,588,con
92,Pre,Control,,0,null
92,Pre,Control,1,757,con
92,Pre,Control,1,700,con
92,Pre,Control,,0,null
92,Pre,Control,1,821,con
92,Pre,Control,,0,null
92,Pre,Control,1,829,inc
92,Pre,Control,1,805,con
92,Pre,Control,1,779,inc
92,Pre,Control,1,675,neu
92,Pre,Control,,0,null
92,Pre,Control,1,763,neu
92,Pre,Control,1,708,con
92,Pre,Control,1,699,con
92,Pre,Control,1,675,neu
92,Pre,Control,1,807,inc
92,Pre,Control,1,668,con
92,Pre,Control,,0,null
92,Pre,Control,1,713,inc
92,Pre,Control,1,899,con
92,Pre,Control,,0,null
92,Pre,Control,1,1208,inc
92,Pre,Control,1,708,con
92,Pre,Control,1,713,neu
92,Pre,Control,,0,null
92,Pre,Control,1,658,con
92,Pre,Control,,0,null
92,Pre,Control,1,626,neu
92,Pre,Control,,0,null
92,Pre,Control,1,651,con
92,Pre,Control,1,665,neu
92,Pre,Control,1,678,neu
92,Pre,Control,0,794,inc
92,Pre,Control,,0,null
92,Pre,Control,1,731,neu
92,Pre,Control,1,741,inc
92,Pre,Control,,0,null
92,Pre,Control,1,930,con
92,Pre,Control,,0,null
92,Pre,Control,1,835,inc
92,Pre,Control,,0,null
92,Pre,Control,1,761,inc
92,Pre,Control,,0,null
92,Pre,Control,1,797,neu
92,Pre,Control,,0,null
92,Pre,Control,1,710,neu
92,Pre,Control,1,647,neu
92,Pre,Control,1,779,inc
92,Pre,Control,1,826,con
92,Pre,Control,1,597,con
92,Pre,Control,1,795,con
92,Pre,Control,,0,null
92,Pre,Control,1,818,con
92,Pre,Control,1,800,inc
92,Pre,Control,1,637,con
92,Pre,Control,1,701,con
92,Pre,Control,1,568,neu
92,Pre,Control,,0,null
92,Pre,Control,1,788,inc
92,Pre,Control,0,951,con
92,Pre,Control,1,773,con
92,Pre,Control,1,906,inc
92,Pre,Control,,0,null
92,Pre,Control,1,765,inc
92,Pre,Control,1,623,neu
92,Pre,Control,,0,null
92,Pre,Control,1,689,neu
92,Pre,Control,,0,null
92,Pre,Control,1,895,inc
92,Pre,Control,1,811,inc
92,Pre,Control,1,763,con
92,Pre,Control,,0,null
92,Pre,Control,1,1004,inc
92,Pre,Control,1,1128,inc
92,Pre,Control,1,784,con
92,Pre,Control,,0,null
92,Pre,Control,1,932,inc
92,Pre,Control,,0,null
92,Pre,Control,1,733,inc
92,Pre,Control,1,697,inc
92,Pre,Control,,0,null
92,Pre,Control,1,749,neu
92,Pre,Control,1,800,neu
92,Pre,Control,1,704,con
92,Pre,Control,1,805,neu
92,Pre,Control,,0,null
92,Pre,Control,1,759,neu
92,Pre,Control,,0,null
92,Post,Control,1,1409,neu
92,Post,Control,1,1025,con
92,Post,Control,1,1030,neu
92,Post,Control,1,833,neu
92,Post,Control,1,833,con
92,Post,Control,,0,null
92,Post,Control,1,1875,inc
92,Post,Control,1,1048,neu
92,Post,Control,1,864,neu
92,Post,Control,1,770,neu
92,Post,Control,1,724,con
92,Post,Control,1,1140,inc
92,Post,Control,1,1191,neu
92,Post,Control,,0,null
92,Post,Control,1,829,neu
92,Post,Control,1,801,inc
92,Post,Control,,0,null
92,Post,Control,1,842,con
92,Post,Control,1,811,inc
92,Post,Control,1,746,con
92,Post,Control,1,694,neu
92,Post,Control,1,813,inc
92,Post,Control,1,841,inc
92,Post,Control,1,679,con
92,Post,Control,,0,null
92,Post,Control,1,1197,inc
92,Post,Control,,0,null
92,Post,Control,1,874,inc
92,Post,Control,,0,null
92,Post,Control,1,867,inc
92,Post,Control,1,823,con
92,Post,Control,1,781,neu
92,Post,Control,1,643,neu
92,Post,Control,1,775,con
92,Post,Control,1,727,neu
92,Post,Control,,0,null
92,Post,Control,1,711,inc
92,Post,Control,1,718,neu
92,Post,Control,1,1583,inc
92,Post,Control,,0,null
92,Post,Control,1,750,neu
92,Post,Control,1,864,inc
92,Post,Control,1,711,con
92,Post,Control,,0,null
92,Post,Control,1,878,inc
92,Post,Control,,0,null
92,Post,Control,1,789,con
92,Post,Control,,0,null
92,Post,Control,1,673,neu
92,Post,Control,,0,null
92,Post,Control,1,714,neu
92,Post,Control,1,695,inc
92,Post,Control,1,771,neu
92,Post,Control,1,674,con
92,Post,Control,1,770,inc
92,Post,Control,1,778,inc
92,Post,Control,1,692,con
92,Post,Control,1,689,neu
92,Post,Control,1,638,neu
92,Post,Control,1,900,inc
92,Post,Control,1,663,neu
92,Post,Control,1,849,inc
92,Post,Control,1,715,con
92,Post,Control,,0,null
92,Post,Control,1,779,con
92,Post,Control,1,577,neu
92,Post,Control,,0,null
92,Post,Control,1,807,con
92,Post,Control,1,602,neu
92,Post,Control,,0,null
92,Post,Control,1,702,con
92,Post,Control,1,925,inc
92,Post,Control,1,602,con
92,Post,Control,,0,null
92,Post,Control,1,709,con
92,Post,Control,1,661,con
92,Post,Control,,0,null
92,Post,Control,1,704,con
92,Post,Control,,0,null
92,Post,Control,1,1435,inc
92,Post,Control,1,700,con
92,Post,Control,1,892,inc
92,Post,Control,1,727,neu
92,Post,Control,,0,null
92,Post,Control,1,838,neu
92,Post,Control,1,747,con
92,Post,Control,1,626,con
92,Post,Control,1,634,neu
92,Post,Control,1,784,inc
92,Post,Control,1,682,con
92,Post,Control,,0,null
92,Post,Control,1,853,inc
92,Post,Control,1,733,con
92,Post,Control,,0,null
92,Post,Control,1,793,inc
92,Post,Control,1,651,con
92,Post,Control,1,640,neu
92,Post,Control,,0,null
92,Post,Control,1,587,con
92,Post,Control,,0,null
92,Post,Control,1,556,neu
92,Post,Control,,0,null
92,Post,Control,1,678,con
92,Post,Control,1,765,neu
92,Post,Control,1,710,neu
92,Post,Control,1,869,inc
92,Post,Control,,0,null
92,Post,Control,1,689,neu
92,Post,Control,1,840,inc
92,Post,Control,,0,null
92,Post,Control,1,848,con
92,Post,Control,,0,null
92,Post,Control,1,868,inc
92,Post,Control,,0,null
92,Post,Control,1,780,inc
92,Post,Control,,0,null
92,Post,Control,1,725,neu
92,Post,Control,,0,null
92,Post,Control,1,665,neu
92,Post,Control,1,636,neu
92,Post,Control,1,1524,inc
92,Post,Control,1,1177,con
92,Post,Control,1,617,con
92,Post,Control,1,694,con
92,Post,Control,,0,null
92,Post,Control,1,759,con
92,Post,Control,1,822,inc
92,Post,Control,1,762,con
92,Post,Control,1,698,con
92,Post,Control,1,639,neu
92,Post,Control,,0,null
92,Post,Control,1,804,inc
92,Post,Control,1,922,con
92,Post,Control,1,639,con
92,Post,Control,1,773,inc
92,Post,Control,,0,null
92,Post,Control,1,873,inc
92,Post,Control,1,656,neu
92,Post,Control,,0,null
92,Post,Control,1,661,neu
92,Post,Control,,0,null
92,Post,Control,1,794,inc
92,Post,Control,1,678,inc
92,Post,Control,1,666,con
92,Post,Control,,0,null
92,Post,Control,1,941,inc
92,Post,Control,1,911,inc
92,Post,Control,1,825,con
92,Post,Control,,0,null
92,Post,Control,1,863,inc
92,Post,Control,,0,null
