subject,session,group,stimtype,letter_ACC,letter_RT,probe_ACC,probe_RT
199,1,Experimental,4,1,1235,1,727
199,1,Experimental,-1,1,1497,0,1164
199,1,Experimental,-1,1,1579,0,795
199,1,Experimental,-1,1,1267,0,391
199,1,Experimental,-1,1,1773,0,854
199,1,Experimental,6,1,1125,1,453
199,1,Experimental,-1,1,2036,1,805
199,1,Experimental,4,1,1070,1,793
199,1,Experimental,6,1,1106,1,642
199,1,Experimental,8,1,1171,1,834
199,1,Experimental,8,1,1386,1,970
199,1,Experimental,-1,1,1848,1,760
199,1,Experimental,-1,1,1460,1,881
199,1,Experimental,-1,1,1732,1,848
199,1,Experimental,6,1,6796,1,847
199,1,Experimental,4,1,1321,1,738
199,1,Experimental,-1,1,1324,1,549
199,1,Experimental,8,1,1212,1,657
199,1,Experimental,-1,1,1225,1,718
199,1,Experimental,6,1,1166,1,629
199,1,Experimental,2,1,1236,1,752
199,1,Experimental,4,1,987,1,816
199,1,Experimental,-1,1,1504,0,515
199,1,Experimental,-1,1,1223,0,980
199,1,Experimental,-1,1,1816,1,832
199,1,Experimental,-1,1,1458,1,615
199,1,Experimental,-1,1,1476,1,968
199,1,Experimental,8,1,1255,1,795
199,1,Experimental,-1,1,1204,0,482
199,1,Experimental,-1,1,1213,0,505
199,1,Experimental,-1,1,1961,1,573
199,1,Experimental,-1,1,1885,1,2123
199,1,Experimental,2,1,1389,1,549
199,1,Experimental,-1,1,1380,1,683
199,1,Experimental,-1,1,1162,0,601
199,1,Experimental,2,1,1383,1,598
199,1,Experimental,8,1,1400,1,967
199,1,Experimental,-1,1,1410,1,976
199,1,Experimental,6,1,1362,1,562
199,1,Experimental,-1,1,1578,0,690
199,1,Experimental,-1,1,1224,0,381
199,1,Experimental,-1,1,1382,1,429
199,1,Experimental,-1,1,1865,1,504
199,1,Experimental,4,1,1211,1,616
199,1,Experimental,8,1,1258,1,669
199,1,Experimental,2,1,1099,1,620
199,1,Experimental,8,1,1619,1,754
199,1,Experimental,-1,1,1287,0,650
199,1,Experimental,8,1,1417,1,647
199,1,Experimental,-1,1,1623,1,1302
199,1,Experimental,4,1,1838,1,1270
199,1,Experimental,4,1,1192,1,822
199,1,Experimental,6,1,1163,1,794
199,1,Experimental,2,1,1272,1,1075
199,1,Experimental,6,1,1186,1,688
199,1,Experimental,-1,1,1674,1,559
199,1,Experimental,2,1,1021,1,601
199,1,Experimental,-1,1,1311,1,736
199,1,Experimental,4,1,1071,1,858
199,1,Experimental,6,1,1280,1,579
199,1,Experimental,6,1,1286,1,705
199,1,Experimental,-1,1,1367,0,783
199,1,Experimental,4,1,984,1,814
199,1,Experimental,-1,1,1248,1,572
199,1,Experimental,-1,1,1384,1,680
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,,,,,
202,1,Control,6,1,2577,0,3675
202,1,Control,6,1,1912,0,2952
202,1,Control,8,1,2275,0,1879
202,1,Control,-1,0,1576,1,3091
202,1,Control,2,1,1788,0,1488
202,1,Control,-1,1,1456,0,2719
202,1,Control,-1,1,1523,1,1456
202,1,Control,-1,1,1694,1,902
202,1,Control,-1,1,1416,1,939
202,1,Control,2,1,1224,0,783
202,1,Control,-1,1,1491,0,882
202,1,Control,6,1,1971,0,642
202,1,Control,6,1,1336,0,603
202,1,Control,4,1,1576,0,660
202,1,Control,4,1,1485,0,605
202,1,Control,8,1,1477,0,564
202,1,Control,-1,1,1241,1,624
202,1,Control,4,1,1451,0,507
202,1,Control,-1,1,2211,1,570
202,1,Control,8,1,1448,1,1080
202,1,Control,2,1,1350,1,1544
202,1,Control,6,1,1118,1,568
202,1,Control,-1,1,1634,1,491
202,1,Control,-1,0,1609,1,548
202,1,Control,2,1,1128,0,451
202,1,Control,4,1,1619,1,509
202,1,Control,-1,1,1404,0,461
202,1,Control,-1,1,1469,1,748
202,1,Control,-1,1,1417,0,522
202,1,Control,-1,1,1274,0,672
202,1,Control,-1,1,1195,0,468
202,1,Control,-1,1,1656,0,465
202,1,Control,4,1,1475,0,642
202,1,Control,-1,1,1723,1,466
202,1,Control,2,1,1124,0,496
202,1,Control,-1,1,1229,1,500
202,1,Control,8,1,1303,1,571
202,1,Control,2,1,1460,1,483
202,1,Control,-1,1,1271,1,460
202,1,Control,-1,1,1116,0,519
202,1,Control,8,1,1221,0,428
202,1,Control,6,1,1550,0,474
202,1,Control,4,1,1124,0,414
202,1,Control,-1,1,1057,0,413
202,1,Control,-1,1,1155,0,396
202,1,Control,8,1,1108,1,431
202,1,Control,-1,1,1194,1,450
202,1,Control,-1,1,1448,0,536
202,1,Control,4,1,3494,0,5026
202,1,Control,6,1,1218,1,857
202,1,Control,2,1,1039,0,508
202,1,Control,-1,1,1361,0,436
202,1,Control,-1,1,1236,1,378
202,1,Control,-1,1,1064,0,388
202,1,Control,-1,1,1457,1,417
202,1,Control,4,1,893,1,399
202,1,Control,-1,0,1697,1,457
202,1,Control,-1,1,1291,1,480
202,1,Control,4,1,1136,0,442
202,1,Control,-1,1,1298,0,822
202,1,Control,-1,1,1070,1,410
202,1,Control,6,1,931,1,468
202,1,Control,2,0,1066,0,487
202,1,Control,-1,1,1065,1,422
202,1,Control,4,1,1134,0,408
202,1,Control,-1,1,1046,0,388
202,1,Control,-1,1,1100,1,407
202,1,Control,-1,1,1744,1,471
202,1,Control,-1,1,1193,1,449
202,1,Control,8,1,1049,1,390
202,1,Control,8,1,1283,1,633
202,1,Control,2,1,1156,0,461
202,1,Control,6,1,1095,1,402
202,1,Control,2,1,1071,0,395
202,1,Control,8,1,1936,1,432
202,1,Control,2,1,1510,0,420
202,1,Control,2,1,1063,0,451
202,1,Control,6,0,1158,0,480
202,1,Control,6,1,1163,1,676
202,1,Control,-1,1,1422,1,414
202,1,Control,8,1,1257,1,543
202,1,Control,-1,1,1333,0,393
202,1,Control,-1,1,1584,1,443
202,1,Control,8,1,1742,0,580
202,1,Control,-1,1,1180,1,469
202,1,Control,-1,1,1361,0,435
202,1,Control,-1,1,990,1,396
202,1,Control,-1,1,1050,0,391
202,1,Control,-1,1,1171,1,380
202,1,Control,-1,1,1510,1,403
202,1,Control,-1,1,1145,0,387
202,1,Control,4,1,1740,0,482
202,1,Control,-1,1,1208,1,688
202,1,Control,8,1,942,1,687
202,1,Control,4,1,1203,0,523
202,1,Control,6,1,1054,0,395
202,1,Control,8,1,1709,0,1364
202,1,Control,-1,1,1611,1,501
202,1,Control,-1,1,1132,0,646
202,1,Control,-1,1,1055,1,364
202,1,Control,4,1,1234,0,377
202,1,Control,6,1,1326,0,354
202,1,Control,2,1,1138,1,363
202,1,Control,4,1,1316,0,376
202,1,Control,2,1,1490,0,481
202,1,Control,2,1,1699,0,475
202,1,Control,2,1,1438,0,382
202,1,Control,4,1,1106,0,365
202,1,Control,6,1,1096,1,356
202,1,Control,-1,1,1171,0,476
202,1,Control,-1,1,1014,0,469
202,1,Control,6,1,991,0,350
202,1,Control,-1,1,1130,1,308
202,1,Control,-1,1,1036,1,362
202,1,Control,4,1,1225,1,353
202,1,Control,-1,1,1483,1,346
202,1,Control,2,1,1545,0,454
202,1,Control,2,1,1182,1,535
202,1,Control,4,1,1125,0,367
202,1,Control,8,0,1717,0,1324
202,1,Control,-1,1,1182,1,344
202,1,Control,6,1,1208,1,768
202,1,Control,8,1,1395,1,340
202,1,Control,-1,1,1436,1,556
202,1,Control,-1,1,1092,1,480
202,1,Control,6,1,982,1,358
202,1,Control,8,1,1004,1,330
202,1,Control,-1,1,902,1,344
202,1,Control,-1,1,1146,1,355
202,1,Control,-1,1,1236,1,330
202,1,Control,-1,1,1171,0,331
202,1,Control,-1,1,1020,1,362
202,1,Control,-1,1,961,1,337
202,1,Control,-1,1,1565,0,537
202,1,Control,-1,1,1266,1,392
202,1,Control,-1,1,1047,1,308
202,1,Control,4,1,1153,0,315
202,1,Control,-1,1,1353,0,571
202,1,Control,6,0,1349,0,505
202,1,Control,-1,1,1077,1,337
202,1,Control,-1,1,1074,0,350
202,1,Control,-1,1,1220,1,299
202,1,Control,8,1,1042,0,335
202,1,Control,8,1,1279,0,324
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,,,,,
204,1,Control,8,1,2840,1,1514
204,1,Control,-1,1,1755,1,1232
204,1,Control,-1,1,1498,1,1337
204,1,Control,6,1,1300,1,1833
204,1,Control,2,1,2940,0,2490
204,1,Control,6,1,1282,1,1016
204,1,Control,6,1,1116,1,1383
204,1,Control,4,1,999,1,1685
204,1,Control,-1,1,1357,1,1296
204,1,Control,-1,1,1868,1,941
204,1,Control,4,1,1242,1,1311
204,1,Control,-1,1,2723,1,665
204,1,Control,-1,1,1338,1,781
204,1,Control,2,1,1997,1,1803
204,1,Control,-1,1,17024,1,477
204,1,Control,-1,1,1053,1,602
204,1,Control,2,1,1132,0,598
204,1,Control,-1,1,1335,1,682
204,1,Control,-1,1,1579,1,519
204,1,Control,-1,1,1061,1,609
204,1,Control,-1,0,2793,1,413
204,1,Control,8,1,1093,1,608
204,1,Control,-1,1,969,1,569
204,1,Control,-1,1,1109,1,704
204,1,Control,-1,1,1297,1,1478
204,1,Control,8,1,1802,1,1422
204,1,Control,4,1,1001,1,809
204,1,Control,6,1,2516,1,704
204,1,Control,-1,1,1405,1,718
204,1,Control,-1,1,1218,1,569
204,1,Control,-1,1,1935,1,2030
204,1,Control,-1,1,1599,1,618
204,1,Control,2,1,1272,1,637
204,1,Control,4,1,919,1,617
204,1,Control,-1,1,1911,1,1128
204,1,Control,2,1,1127,1,529
204,1,Control,8,1,1369,1,1436
204,1,Control,4,1,1176,0,609
204,1,Control,2,1,1002,1,793
204,1,Control,-1,1,1148,1,614
204,1,Control,6,1,1170,1,843
204,1,Control,-1,1,939,1,474
204,1,Control,8,1,2228,1,778
204,1,Control,8,1,1620,1,510
204,1,Control,6,1,936,1,665
204,1,Control,-1,1,3709,1,610
204,1,Control,-1,1,1166,1,1784
204,1,Control,4,1,1398,0,647
204,1,Control,4,1,1144,1,498
204,1,Control,-1,1,1398,1,600
204,1,Control,-1,1,993,1,398
204,1,Control,2,1,996,1,386
204,1,Control,-1,1,987,1,426
204,1,Control,-1,1,8471,0,1087
204,1,Control,8,1,1264,1,502
204,1,Control,8,1,1036,1,425
204,1,Control,-1,0,1736,1,1118
204,1,Control,4,1,1358,1,801
204,1,Control,-1,1,1179,1,964
204,1,Control,6,1,1025,0,639
204,1,Control,8,1,1221,1,556
204,1,Control,-1,1,1850,1,604
204,1,Control,4,1,736,1,567
204,1,Control,-1,1,969,0,473
204,1,Control,-1,0,3535,1,3145
204,1,Control,-1,1,1437,0,1069
204,1,Control,-1,1,1511,1,389
204,1,Control,6,1,1163,1,308
204,1,Control,-1,1,1026,1,463
204,1,Control,-1,1,1190,0,398
204,1,Control,2,1,1610,1,388
204,1,Control,6,1,1699,1,570
204,1,Control,-1,1,1053,1,426
204,1,Control,8,1,1123,1,429
204,1,Control,-1,1,899,0,389
204,1,Control,2,1,1058,1,751
204,1,Control,4,1,1556,1,497
204,1,Control,-1,1,957,1,397
204,1,Control,6,1,2651,1,483
204,1,Control,2,1,1031,1,420
204,1,Control,4,1,853,1,440
204,1,Control,8,1,1342,1,561
204,1,Control,4,1,783,1,581
204,1,Control,-1,0,2724,1,378
204,1,Control,2,1,917,1,422
204,1,Control,2,1,809,1,413
204,1,Control,6,1,1313,1,389
204,1,Control,6,1,989,1,764
204,1,Control,-1,1,1402,1,507
204,1,Control,-1,1,1283,1,521
204,1,Control,-1,1,1019,1,457
204,1,Control,-1,1,922,0,395
204,1,Control,8,1,1118,1,377
204,1,Control,-1,1,1054,1,331
204,1,Control,-1,1,1231,0,646
204,1,Control,-1,1,1052,1,393
204,1,Control,-1,1,1539,1,511
204,1,Control,-1,1,876,0,383
204,1,Control,-1,1,1228,1,963
204,1,Control,-1,1,883,0,453
204,1,Control,2,1,967,1,422
204,1,Control,-1,1,907,1,412
204,1,Control,-1,1,1747,1,330
204,1,Control,-1,1,1047,1,372
204,1,Control,6,1,913,1,643
204,1,Control,8,1,860,1,495
204,1,Control,-1,1,1352,1,395
204,1,Control,4,1,887,1,489
204,1,Control,-1,1,1472,1,271
204,1,Control,2,1,812,1,561
204,1,Control,2,1,821,1,441
204,1,Control,8,1,995,1,1169
204,1,Control,8,1,2395,0,426
204,1,Control,-1,1,1086,1,314
204,1,Control,8,1,1259,1,433
204,1,Control,8,1,1028,1,897
204,1,Control,2,1,1667,0,364
204,1,Control,6,1,1203,1,347
204,1,Control,-1,1,4392,1,263
204,1,Control,-1,1,1081,1,293
204,1,Control,4,1,2116,1,669
204,1,Control,4,1,836,1,536
204,1,Control,4,1,1605,0,464
204,1,Control,-1,1,1493,0,595
204,1,Control,-1,1,1072,1,396
204,1,Control,-1,1,2269,1,466
204,1,Control,-1,1,1634,1,380
204,1,Control,-1,1,3016,1,436
204,1,Control,4,1,1099,1,374
204,1,Control,2,1,900,1,374
204,1,Control,-1,1,954,1,362
204,1,Control,8,1,1663,1,440
204,1,Control,6,1,1178,0,371
204,1,Control,-1,1,1216,1,376
204,1,Control,-1,1,1086,1,441
204,1,Control,-1,1,1038,1,379
204,1,Control,4,1,1004,1,506
204,1,Control,6,1,1100,1,1800
204,1,Control,-1,1,892,1,382
204,1,Control,-1,1,1366,0,425
204,1,Control,-1,1,1225,1,320
204,1,Control,6,1,778,1,464
204,1,Control,2,1,1907,0,1732
204,1,Control,6,1,980,1,339
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,,,,,
206,1,Control,8,1,4289,1,2947
206,1,Control,-1,1,2540,1,2072
206,1,Control,8,1,5920,0,1404
206,1,Control,2,1,2890,0,1130
206,1,Control,4,1,2596,0,1069
206,1,Control,6,1,2452,1,1315
206,1,Control,-1,1,1900,1,749
206,1,Control,-1,1,3312,1,1747
206,1,Control,8,1,2442,0,778
206,1,Control,6,1,2764,0,1009
206,1,Control,6,1,2344,1,906
206,1,Control,-1,1,8639,1,2401
206,1,Control,-1,1,2545,1,748
206,1,Control,-1,1,1892,1,645
206,1,Control,2,1,1685,0,685
206,1,Control,8,1,1700,1,2091
206,1,Control,-1,1,2816,1,723
206,1,Control,-1,1,2056,1,900
206,1,Control,6,1,1730,1,969
206,1,Control,-1,1,2112,1,666
206,1,Control,2,1,1748,0,922
206,1,Control,-1,1,6045,1,965
206,1,Control,4,1,1797,0,809
206,1,Control,-1,1,1932,1,1307
206,1,Control,6,1,2147,0,940
206,1,Control,-1,1,4014,0,2938
206,1,Control,-1,1,3673,1,1199
206,1,Control,-1,1,2131,1,1132
206,1,Control,4,1,2311,0,1498
206,1,Control,8,1,2353,0,1187
206,1,Control,-1,1,1813,1,841
206,1,Control,-1,1,3010,1,1934
206,1,Control,-1,1,1743,1,965
206,1,Control,2,1,1751,0,684
206,1,Control,8,1,1731,0,1290
206,1,Control,2,1,3153,0,1081
206,1,Control,-1,1,1901,1,846
206,1,Control,-1,1,3255,1,1195
206,1,Control,-1,1,1589,1,737
206,1,Control,2,1,3182,0,757
206,1,Control,4,1,2403,1,1108
206,1,Control,6,1,2689,1,2936
206,1,Control,4,1,2254,1,1460
206,1,Control,-1,1,2143,1,760
206,1,Control,-1,1,1539,1,832
206,1,Control,-1,1,1278,1,692
206,1,Control,-1,1,1770,1,878
206,1,Control,4,1,1589,1,2000
206,1,Control,6,1,2864,1,1105
206,1,Control,-1,1,2141,1,502
206,1,Control,6,1,2948,1,1090
206,1,Control,8,1,2023,0,580
206,1,Control,-1,1,2045,1,841
206,1,Control,-1,1,1697,1,552
206,1,Control,4,1,3701,0,1147
206,1,Control,-1,1,1961,1,616
206,1,Control,-1,1,1654,1,639
206,1,Control,8,1,2243,0,729
206,1,Control,-1,1,1944,1,872
206,1,Control,4,1,1318,0,731
206,1,Control,2,1,1451,0,635
206,1,Control,-1,1,1601,1,507
206,1,Control,-1,1,1352,1,443
206,1,Control,2,1,1915,0,1515
206,1,Control,-1,0,7443,1,781
206,1,Control,2,1,1674,0,498
206,1,Control,6,1,1461,0,437
206,1,Control,4,1,2248,0,509
206,1,Control,-1,1,1560,1,644
206,1,Control,-1,1,1970,1,417
206,1,Control,2,1,1171,0,539
206,1,Control,2,1,1588,0,480
206,1,Control,4,1,2445,0,459
206,1,Control,8,1,1621,0,495
206,1,Control,6,1,1487,0,461
206,1,Control,6,1,1545,0,422
206,1,Control,8,1,2008,1,789
206,1,Control,-1,1,2495,1,428
206,1,Control,-1,1,2108,1,726
206,1,Control,-1,1,1695,1,663
206,1,Control,-1,1,1315,1,439
206,1,Control,-1,1,1267,1,553
206,1,Control,-1,1,1292,1,401
206,1,Control,-1,1,1616,1,475
206,1,Control,-1,1,1518,1,427
206,1,Control,6,1,2145,1,714
206,1,Control,4,1,1866,1,1932
206,1,Control,4,1,1934,1,910
206,1,Control,-1,1,1581,1,585
206,1,Control,-1,1,1694,1,533
206,1,Control,8,1,2638,1,1271
206,1,Control,-1,1,1537,1,494
206,1,Control,-1,1,1394,1,451
206,1,Control,8,1,1802,1,1246
206,1,Control,2,1,1879,0,473
206,1,Control,-1,1,1404,1,429
206,1,Control,-1,1,1005,1,571
206,1,Control,-1,1,1480,1,518
206,1,Control,-1,1,1696,1,584
206,1,Control,-1,1,1556,1,416
206,1,Control,-1,1,1462,1,469
206,1,Control,-1,1,1721,1,368
206,1,Control,-1,1,1224,1,398
206,1,Control,6,1,1645,0,647
206,1,Control,-1,1,1302,1,474
206,1,Control,-1,1,1380,1,470
206,1,Control,-1,1,1106,1,349
206,1,Control,8,1,1894,1,616
206,1,Control,4,1,2677,1,556
206,1,Control,4,1,1827,1,630
206,1,Control,-1,1,1839,1,434
206,1,Control,-1,1,1724,1,403
206,1,Control,6,1,1473,1,864
206,1,Control,-1,1,1439,1,671
206,1,Control,4,1,1650,0,571
206,1,Control,6,1,1508,0,386
206,1,Control,4,1,1286,1,619
206,1,Control,8,1,4082,1,587
206,1,Control,-1,1,1226,1,321
206,1,Control,8,1,4912,0,526
206,1,Control,2,1,1181,0,310
206,1,Control,2,1,3316,1,870
206,1,Control,6,1,1481,0,471
206,1,Control,8,1,6649,1,7725
206,1,Control,6,1,1736,1,446
206,1,Control,2,1,1288,0,349
206,1,Control,2,1,1203,0,363
206,1,Control,4,1,1281,0,295
206,1,Control,-1,1,1798,1,427
206,1,Control,-1,1,2049,1,461
206,1,Control,8,1,1815,0,571
206,1,Control,-1,1,1378,1,356
206,1,Control,-1,1,1048,1,357
206,1,Control,-1,1,1398,1,360
206,1,Control,4,1,1018,0,376
206,1,Control,2,1,1534,0,427
206,1,Control,6,1,1224,1,447
206,1,Control,-1,1,1429,1,422
206,1,Control,-1,1,1675,1,420
206,1,Control,-1,1,1415,1,488
206,1,Control,2,1,1279,0,372
206,1,Control,-1,1,2105,1,468
206,1,Control,8,1,1290,1,559
206,1,Control,-1,1,1381,1,567
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,,,,,
166,1,Control,4,1,2799,0,2242
166,1,Control,-1,1,2771,1,2167
166,1,Control,2,1,3082,0,1396
166,1,Control,-1,1,1850,1,1725
166,1,Control,4,1,2080,0,2123
166,1,Control,4,1,1770,0,1647
166,1,Control,8,1,2094,1,2041
166,1,Control,4,1,2352,1,1618
166,1,Control,8,1,1847,1,2842
166,1,Control,-1,1,2470,1,1172
166,1,Control,8,1,2136,1,1697
166,1,Control,2,1,2004,0,1345
166,1,Control,-1,1,2124,1,1718
166,1,Control,-1,1,2677,1,1611
166,1,Control,-1,1,1825,1,1252
166,1,Control,4,1,1592,0,1347
166,1,Control,-1,1,1607,1,1202
166,1,Control,-1,1,1634,1,1164
166,1,Control,2,1,2096,0,1850
166,1,Control,-1,1,1581,1,1113
166,1,Control,-1,1,2153,1,1250
166,1,Control,8,1,1711,1,2070
166,1,Control,-1,1,1841,1,1460
166,1,Control,8,1,2058,1,1942
166,1,Control,-1,1,1882,1,1211
166,1,Control,6,1,2276,1,1689
166,1,Control,-1,1,1639,1,1040
166,1,Control,2,1,2144,1,1689
166,1,Control,6,1,2138,1,1459
166,1,Control,4,1,1974,1,2533
166,1,Control,8,1,2772,1,1993
166,1,Control,-1,1,1924,1,1140
166,1,Control,2,1,2249,1,1614
166,1,Control,-1,1,1708,1,1027
166,1,Control,6,1,1855,1,1649
166,1,Control,6,1,2046,1,1514
166,1,Control,-1,1,1780,1,1945
166,1,Control,-1,1,1896,1,1321
166,1,Control,-1,1,1661,1,1958
166,1,Control,-1,1,1765,1,1130
166,1,Control,-1,1,1674,1,1106
166,1,Control,-1,1,1623,1,1009
166,1,Control,6,1,1789,1,2241
166,1,Control,-1,1,1919,1,1680
166,1,Control,-1,1,1753,1,1215
166,1,Control,2,1,1548,0,1256
166,1,Control,-1,1,1719,1,1278
166,1,Control,6,1,1494,1,1636
166,1,Control,2,1,1814,1,1978
166,1,Control,2,1,1598,1,1594
166,1,Control,6,1,1702,1,1214
166,1,Control,8,1,1891,1,996
166,1,Control,-1,1,1686,1,1166
166,1,Control,-1,1,1513,1,1094
166,1,Control,-1,1,2055,1,1506
166,1,Control,-1,1,1510,1,916
166,1,Control,-1,1,2542,1,1386
166,1,Control,-1,1,1837,1,896
166,1,Control,8,1,1964,1,1339
166,1,Control,2,1,1923,0,1571
166,1,Control,-1,1,1528,1,1445
166,1,Control,-1,1,1624,1,962
166,1,Control,2,1,1491,0,1122
166,1,Control,-1,1,1697,1,1001
166,1,Control,-1,1,1446,1,1350
166,1,Control,-1,1,1703,1,942
166,1,Control,6,1,1557,1,881
166,1,Control,-1,1,1606,1,1297
166,1,Control,4,1,1485,1,1563
166,1,Control,6,1,1764,1,1257
166,1,Control,4,1,1591,1,674
166,1,Control,-1,1,1422,1,733
166,1,Control,-1,1,1728,1,903
166,1,Control,-1,1,1528,1,1045
166,1,Control,-1,1,1428,1,836
166,1,Control,8,1,1776,1,1669
166,1,Control,-1,1,1609,1,1347
166,1,Control,-1,1,1547,1,887
166,1,Control,4,1,1501,1,843
166,1,Control,6,1,1276,1,657
166,1,Control,8,1,1710,1,1557
166,1,Control,8,1,2004,1,4833
166,1,Control,-1,1,1549,1,1434
166,1,Control,-1,1,1455,1,895
166,1,Control,2,1,1500,1,826
166,1,Control,4,1,1429,1,1029
166,1,Control,-1,1,2963,1,816
166,1,Control,2,1,1468,0,795
166,1,Control,-1,1,1755,1,881
166,1,Control,8,1,1678,1,1351
166,1,Control,-1,1,1485,1,1164
166,1,Control,-1,1,1534,1,1259
166,1,Control,4,1,1336,1,891
166,1,Control,4,1,1240,1,622
166,1,Control,6,1,2247,1,796
166,1,Control,6,1,1695,1,1222
166,1,Control,4,1,1443,1,2147
166,1,Control,6,1,1116,1,551
166,1,Control,-1,1,2057,1,773
166,1,Control,-1,1,1748,0,1050
166,1,Control,8,1,1339,1,718
166,1,Control,4,1,1354,1,700
166,1,Control,2,1,1547,1,776
166,1,Control,-1,1,1854,0,976
166,1,Control,-1,1,2456,1,742
166,1,Control,6,1,1669,1,830
166,1,Control,-1,1,2368,1,705
166,1,Control,-1,1,1706,1,593
166,1,Control,-1,1,1596,1,631
166,1,Control,4,1,1638,1,1072
166,1,Control,-1,1,1874,1,835
166,1,Control,8,1,1562,1,646
166,1,Control,6,1,1669,1,1005
166,1,Control,-1,1,1848,1,1002
166,1,Control,8,1,1912,1,952
166,1,Control,-1,0,3939,1,896
166,1,Control,6,1,2183,1,639
166,1,Control,2,1,1496,1,550
166,1,Control,-1,1,2112,1,650
166,1,Control,-1,1,1776,1,917
166,1,Control,-1,1,1751,1,973
166,1,Control,-1,1,2918,1,630
166,1,Control,8,1,1567,1,554
166,1,Control,-1,1,1840,0,595
166,1,Control,-1,1,1668,1,684
166,1,Control,2,1,1570,1,589
166,1,Control,2,1,1660,1,516
166,1,Control,-1,1,1623,1,433
166,1,Control,-1,1,1895,1,648
166,1,Control,4,1,1404,1,557
166,1,Control,8,1,1526,1,611
166,1,Control,6,1,1428,1,565
166,1,Control,-1,1,1487,1,605
166,1,Control,4,1,1733,1,636
166,1,Control,2,1,1777,0,886
166,1,Control,-1,1,2234,1,927
166,1,Control,-1,1,1807,1,803
166,1,Control,4,1,1385,1,635
166,1,Control,6,1,1380,1,582
166,1,Control,-1,1,1744,1,678
