subject,session,group,stimtype,ACC,RT
185,1,Control,four_m,1,1347
185,1,Control,four_m,1,1043
185,1,Control,four_m,1,1215
185,1,Control,four_nm,0,1076
185,1,Control,four_m,1,991
185,1,Control,four_m,1,974
185,1,Control,four_nm,1,1341
185,1,Control,four_m,1,1101
185,1,Control,four_nm,1,1287
185,1,Control,four_m,1,1305
185,1,Control,four_m,1,970
185,1,Control,four_m,1,889
185,1,Control,four_m,1,1435
185,1,Control,four_nm,1,1528
185,1,Control,four_nm,0,1121
185,1,Control,four_m,1,953
185,1,Control,four_m,1,745
185,1,Control,four_nm,1,786
185,1,Control,four_nm,0,1096
185,1,Control,four_nm,1,1121
185,1,Control,four_nm,1,906
185,1,Control,four_m,1,1196
185,1,Control,four_nm,1,962
186,1,Control,,,
186,1,Control,,,
186,1,Control,,,
186,1,Control,,,
186,1,Control,,,
186,1,Control,,,
186,1,Control,,,
186,1,Control,,,
186,1,Control,four_m,1,910
186,1,Control,four_m,1,1391
186,1,Control,four_nm,1,1198
186,1,Control,four_m,0,1412
186,1,Control,four_m,1,1554
186,1,Control,four_m,1,1033
186,1,Control,four_m,0,597
186,1,Control,four_nm,0,788
186,1,Control,four_nm,1,1162
186,1,Control,four_m,0,1170
186,1,Control,four_m,1,953
186,1,Control,four_m,1,793
186,1,Control,four_m,1,798
186,1,Control,four_nm,1,1045
186,1,Control,four_nm,0,1537
186,1,Control,four_nm,1,1033
186,1,Control,four_m,1,982
186,1,Control,four_m,1,885
186,1,Control,four_nm,1,1015
186,1,Control,four_nm,1,1252
186,1,Control,four_m,0,1160
186,1,Control,four_m,1,848
186,1,Control,four_nm,1,900
186,1,Control,four_m,0,1399
186,1,Control,four_nm,0,916
186,1,Control,four_m,1,822
186,1,Control,four_nm,1,1035
186,1,Control,four_nm,1,1303
186,1,Control,four_nm,1,1017
186,1,Control,four_m,1,791
186,1,Control,four_m,1,860
186,1,Control,four_nm,1,832
186,1,Control,four_nm,1,1141
186,1,Control,four_m,1,1182
186,1,Control,four_nm,1,1172
186,1,Control,four_nm,1,1323
186,1,Control,four_nm,0,1387
186,1,Control,four_nm,0,1370
186,1,Control,four_m,1,1064
186,1,Control,four_nm,1,1124
186,1,Control,four_m,1,989
186,1,Control,four_nm,1,1067
186,1,Control,four_nm,1,1318
186,1,Control,four_m,1,1127
186,1,Control,four_nm,1,928
186,1,Control,four_nm,1,1217
186,1,Control,four_m,0,1063
186,1,Control,four_m,1,914
186,1,Control,four_nm,0,1315
186,1,Control,four_nm,0,1765
186,1,Control,four_m,0,1477
186,1,Control,four_m,1,1808
186,1,Control,four_nm,1,1181
186,1,Control,four_m,1,1075
186,1,Control,four_nm,1,1310
186,1,Control,four_m,0,0
186,1,Control,four_nm,1,1542
186,1,Control,four_m,1,942
186,1,Control,four_nm,1,1711
186,1,Control,four_m,1,978
190,1,Control,,,
190,1,Control,,,
190,1,Control,,,
190,1,Control,,,
190,1,Control,,,
190,1,Control,,,
190,1,Control,,,
190,1,Control,,,
190,1,Control,four_nm,1,1601
190,1,Control,four_m,1,1687
190,1,Control,four_nm,1,1161
190,1,Control,four_nm,1,1153
190,1,Control,four_m,1,1544
190,1,Control,four_nm,0,0
190,1,Control,four_m,1,1366
190,1,Control,four_nm,1,1669
190,1,Control,four_nm,1,1032
190,1,Control,four_m,1,1349
190,1,Control,four_m,1,1205
190,1,Control,four_m,0,0
190,1,Control,four_m,1,1010
190,1,Control,four_nm,1,1567
190,1,Control,four_nm,1,1078
190,1,Control,four_nm,1,1217
190,1,Control,four_m,1,1879
190,1,Control,four_m,1,1074
190,1,Control,four_m,1,781
190,1,Control,four_m,1,948
190,1,Control,four_nm,1,1396
190,1,Control,four_m,1,882
190,1,Control,four_m,1,1204
190,1,Control,four_nm,0,0
190,1,Control,four_nm,1,1120
190,1,Control,four_nm,1,873
190,1,Control,four_m,1,1116
190,1,Control,four_m,0,0
190,1,Control,four_m,1,893
190,1,Control,four_nm,1,1167
190,1,Control,four_m,1,1190
190,1,Control,four_nm,0,0
190,1,Control,four_m,1,1506
190,1,Control,four_nm,0,0
190,1,Control,four_nm,0,0
190,1,Control,four_nm,0,0
190,1,Control,four_nm,0,0
190,1,Control,four_nm,0,0
190,1,Control,four_nm,0,0
190,1,Control,four_nm,0,0
190,1,Control,four_nm,0,0
190,1,Control,four_m,1,1515
190,1,Control,four_m,1,1029
190,1,Control,four_nm,0,0
190,1,Control,four_m,1,1048
190,1,Control,four_m,1,980
190,1,Control,four_nm,0,0
190,1,Control,four_m,1,984
190,1,Control,four_nm,0,0
190,1,Control,four_nm,0,0
190,1,Control,four_m,1,1427
190,1,Control,four_m,1,1232
190,1,Control,four_nm,0,0
190,1,Control,four_m,1,1083
190,1,Control,four_m,1,1317
190,1,Control,four_nm,0,0
190,1,Control,four_m,1,1068
190,1,Control,four_nm,0,0
190,1,Control,four_m,1,1213
190,1,Control,four_m,1,963
191,1,Experimental,,,
191,1,Experimental,,,
191,1,Experimental,,,
191,1,Experimental,,,
191,1,Experimental,,,
191,1,Experimental,,,
191,1,Experimental,,,
191,1,Experimental,,,
191,1,Experimental,four_m,1,1671
191,1,Experimental,four_nm,1,1258
191,1,Experimental,four_m,0,0
191,1,Experimental,four_m,0,0
191,1,Experimental,four_nm,1,1609
191,1,Experimental,four_nm,1,1855
191,1,Experimental,four_m,1,954
191,1,Experimental,four_m,1,1418
191,1,Experimental,four_m,1,1159
191,1,Experimental,four_nm,0,1055
191,1,Experimental,four_m,1,969
191,1,Experimental,four_nm,1,1064
191,1,Experimental,four_m,0,0
191,1,Experimental,four_m,1,1018
191,1,Experimental,four_nm,1,1399
191,1,Experimental,four_m,0,0
191,1,Experimental,four_m,1,1051
191,1,Experimental,four_nm,1,1719
191,1,Experimental,four_nm,1,1704
191,1,Experimental,four_nm,1,1145
191,1,Experimental,four_nm,1,962
191,1,Experimental,four_m,1,1632
191,1,Experimental,four_nm,0,0
191,1,Experimental,four_nm,1,843
191,1,Experimental,four_nm,1,1472
191,1,Experimental,four_nm,0,1531
191,1,Experimental,four_nm,1,1395
191,1,Experimental,four_m,1,1505
191,1,Experimental,four_nm,1,1707
191,1,Experimental,four_m,0,1884
191,1,Experimental,four_nm,1,1543
191,1,Experimental,four_nm,1,1711
191,1,Experimental,four_nm,1,1104
191,1,Experimental,four_m,1,1353
191,1,Experimental,four_m,0,1545
191,1,Experimental,four_nm,0,1873
191,1,Experimental,four_nm,1,1740
191,1,Experimental,four_nm,0,1387
191,1,Experimental,four_m,1,1098
191,1,Experimental,four_nm,1,948
191,1,Experimental,four_m,1,1300
191,1,Experimental,four_m,1,1255
191,1,Experimental,four_nm,0,0
191,1,Experimental,four_m,0,1327
191,1,Experimental,four_m,1,880
191,1,Experimental,four_m,1,1475
191,1,Experimental,four_nm,1,894
191,1,Experimental,four_nm,1,1057
191,1,Experimental,four_m,1,1821
191,1,Experimental,four_m,1,1496
191,1,Experimental,four_nm,1,787
191,1,Experimental,four_m,1,1273
191,1,Experimental,four_m,1,1372
191,1,Experimental,four_m,1,1099
191,1,Experimental,four_m,1,1364
191,1,Experimental,four_nm,1,1300
191,1,Experimental,four_m,1,1558
191,1,Experimental,four_m,1,1310
191,1,Experimental,four_nm,1,1680
191,1,Experimental,four_nm,0,1634
195,1,Experimental,,,
195,1,Experimental,,,
195,1,Experimental,,,
195,1,Experimental,,,
195,1,Experimental,,,
195,1,Experimental,,,
195,1,Experimental,,,
195,1,Experimental,,,
195,1,Experimental,four_m,1,901
195,1,Experimental,four_m,1,1159
195,1,Experimental,four_nm,0,0
195,1,Experimental,four_m,1,1045
195,1,Experimental,four_m,1,1296
195,1,Experimental,four_nm,0,1539
195,1,Experimental,four_m,1,1531
195,1,Experimental,four_nm,1,644
195,1,Experimental,four_m,1,816
195,1,Experimental,four_m,1,886
195,1,Experimental,four_nm,0,0
195,1,Experimental,four_nm,1,798
195,1,Experimental,four_nm,1,1316
195,1,Experimental,four_m,1,1078
195,1,Experimental,four_m,1,609
195,1,Experimental,four_m,1,719
195,1,Experimental,four_nm,1,743
195,1,Experimental,four_m,1,1055
195,1,Experimental,four_nm,0,0
195,1,Experimental,four_nm,1,753
195,1,Experimental,four_nm,1,1193
195,1,Experimental,four_m,1,878
195,1,Experimental,four_m,1,1105
195,1,Experimental,four_m,1,475
195,1,Experimental,four_m,1,670
195,1,Experimental,four_nm,0,681
195,1,Experimental,four_nm,1,868
195,1,Experimental,four_nm,1,1063
195,1,Experimental,four_nm,1,1090
195,1,Experimental,four_m,1,716
195,1,Experimental,four_nm,1,966
195,1,Experimental,four_nm,1,1078
195,1,Experimental,four_nm,0,513
195,1,Experimental,four_m,0,1395
195,1,Experimental,four_m,1,592
195,1,Experimental,four_m,1,1599
195,1,Experimental,four_nm,1,1109
195,1,Experimental,four_m,0,1007
195,1,Experimental,four_nm,1,572
195,1,Experimental,four_nm,1,1004
195,1,Experimental,four_m,0,0
195,1,Experimental,four_m,1,734
195,1,Experimental,four_m,1,663
195,1,Experimental,four_m,0,1315
195,1,Experimental,four_nm,1,1668
195,1,Experimental,four_m,1,678
195,1,Experimental,four_m,1,641
195,1,Experimental,four_nm,1,782
195,1,Experimental,four_nm,1,1205
195,1,Experimental,four_m,1,587
195,1,Experimental,four_nm,1,841
195,1,Experimental,four_nm,1,910
195,1,Experimental,four_m,1,543
195,1,Experimental,four_m,1,623
195,1,Experimental,four_nm,1,732
195,1,Experimental,four_nm,1,869
195,1,Experimental,four_nm,1,1176
195,1,Experimental,four_m,1,1055
195,1,Experimental,four_nm,1,858
195,1,Experimental,four_nm,1,990
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,,,
197,1,Control,four_nm,1,1697
197,1,Control,four_nm,1,995
197,1,Control,four_m,1,1232
197,1,Control,four_m,0,1413
197,1,Control,four_nm,1,1379
197,1,Control,four_m,1,1170
197,1,Control,four_nm,0,1113
197,1,Control,four_nm,1,1171
197,1,Control,four_nm,1,1097
197,1,Control,four_m,1,947
197,1,Control,four_m,1,995
197,1,Control,four_nm,1,978
197,1,Control,four_nm,1,1473
197,1,Control,four_m,0,0
197,1,Control,four_nm,1,1458
197,1,Control,four_nm,1,1134
197,1,Control,four_m,1,1031
197,1,Control,four_m,1,1124
197,1,Control,four_nm,1,989
197,1,Control,four_m,1,987
197,1,Control,four_nm,1,1273
197,1,Control,four_m,0,1244
197,1,Control,four_m,1,1088
197,1,Control,four_m,1,1130
197,1,Control,four_nm,1,1219
197,1,Control,four_m,1,1175
197,1,Control,four_nm,1,1790
197,1,Control,four_m,1,1181
197,1,Control,four_nm,0,0
197,1,Control,four_m,1,1146
197,1,Control,four_m,1,1554
197,1,Control,four_nm,1,1129
197,1,Control,four_nm,1,1378
197,1,Control,four_m,1,1217
197,1,Control,four_nm,1,1174
197,1,Control,four_nm,0,1133
197,1,Control,four_m,1,934
197,1,Control,four_nm,1,1606
197,1,Control,four_m,1,1019
197,1,Control,four_nm,1,1512
197,1,Control,four_nm,0,1266
197,1,Control,four_m,1,1670
197,1,Control,four_m,1,1352
197,1,Control,four_m,1,1671
197,1,Control,four_m,0,1290
197,1,Control,four_nm,1,1356
197,1,Control,four_nm,0,1132
197,1,Control,four_nm,1,1189
197,1,Control,four_nm,1,1258
197,1,Control,four_m,1,1342
197,1,Control,four_m,1,1502
197,1,Control,four_m,1,984
197,1,Control,four_m,1,951
197,1,Control,four_nm,1,1047
197,1,Control,four_m,1,1139
197,1,Control,four_nm,1,1099
197,1,Control,four_nm,1,1253
197,1,Control,four_m,0,0
197,1,Control,four_nm,1,1599
197,1,Control,four_m,1,693
199,1,Experimental,,,
199,1,Experimental,,,
199,1,Experimental,,,
199,1,Experimental,,,
199,1,Experimental,,,
199,1,Experimental,,,
199,1,Experimental,,,
199,1,Experimental,,,
199,1,Experimental,four_m,0,869
199,1,Experimental,four_nm,1,1801
199,1,Experimental,four_nm,1,1176
199,1,Experimental,four_nm,0,817
199,1,Experimental,four_nm,1,968
199,1,Experimental,four_nm,1,1152
199,1,Experimental,four_nm,1,1018
199,1,Experimental,four_m,1,1488
199,1,Experimental,four_m,1,1420
199,1,Experimental,four_nm,0,0
199,1,Experimental,four_nm,1,755
199,1,Experimental,four_nm,1,1036
199,1,Experimental,four_m,1,1306
199,1,Experimental,four_m,0,1413
199,1,Experimental,four_nm,0,1563
199,1,Experimental,four_m,1,957
199,1,Experimental,four_m,1,990
199,1,Experimental,four_nm,1,1822
199,1,Experimental,four_nm,1,941
199,1,Experimental,four_m,1,742
199,1,Experimental,four_nm,1,688
199,1,Experimental,four_m,1,1852
199,1,Experimental,four_m,0,1049
199,1,Experimental,four_m,1,1335
199,1,Experimental,four_nm,0,0
199,1,Experimental,four_m,1,905
199,1,Experimental,four_m,1,812
199,1,Experimental,four_m,0,1572
199,1,Experimental,four_nm,1,875
199,1,Experimental,four_nm,1,768
199,1,Experimental,four_m,1,1113
199,1,Experimental,four_nm,1,901
199,1,Experimental,four_nm,1,1008
199,1,Experimental,four_nm,1,1223
199,1,Experimental,four_m,0,1045
199,1,Experimental,four_m,1,1275
199,1,Experimental,four_nm,1,1064
199,1,Experimental,four_nm,1,1205
199,1,Experimental,four_nm,1,1395
199,1,Experimental,four_nm,1,636
199,1,Experimental,four_m,1,1370
199,1,Experimental,four_m,0,1323
199,1,Experimental,four_nm,1,1284
199,1,Experimental,four_m,0,1440
199,1,Experimental,four_nm,1,1094
199,1,Experimental,four_nm,1,1082
199,1,Experimental,four_m,0,1471
199,1,Experimental,four_nm,1,739
199,1,Experimental,four_nm,1,853
199,1,Experimental,four_m,1,570
199,1,Experimental,four_m,1,779
199,1,Experimental,four_m,1,852
199,1,Experimental,four_nm,1,969
199,1,Experimental,four_nm,1,633
199,1,Experimental,four_m,1,1136
199,1,Experimental,four_m,1,1170
199,1,Experimental,four_m,1,587
199,1,Experimental,four_m,1,578
199,1,Experimental,four_m,1,947
199,1,Experimental,four_m,1,869
202,1,Control,,,
202,1,Control,,,
202,1,Control,,,
202,1,Control,,,
202,1,Control,four_m,1,1490
202,1,Control,four_m,0,1628
202,1,Control,four_nm,0,0
202,1,Control,four_m,0,1158
202,1,Control,four_m,0,1230
202,1,Control,four_nm,1,1699
202,1,Control,four_nm,1,1269
202,1,Control,four_m,1,1255
202,1,Control,four_nm,1,1307
202,1,Control,four_m,0,1293
202,1,Control,four_nm,1,767
202,1,Control,four_m,1,1415
202,1,Control,four_nm,1,1316
202,1,Control,four_m,1,1301
202,1,Control,four_nm,1,1175
202,1,Control,four_nm,1,782
202,1,Control,four_nm,1,885
202,1,Control,four_m,1,1320
202,1,Control,four_nm,1,1033
202,1,Control,four_nm,1,1014
202,1,Control,four_nm,1,883
202,1,Control,four_m,1,614
202,1,Control,four_m,1,691
202,1,Control,four_m,1,718
202,1,Control,four_m,0,1031
202,1,Control,four_nm,1,1347
202,1,Control,four_m,0,1139
202,1,Control,four_nm,1,988
202,1,Control,four_nm,1,874
202,1,Control,four_m,0,973
202,1,Control,four_m,0,812
202,1,Control,four_m,0,897
202,1,Control,four_m,0,804
202,1,Control,four_nm,1,745
202,1,Control,four_nm,1,834
202,1,Control,four_m,0,823
202,1,Control,four_m,1,556
202,1,Control,four_m,1,1195
202,1,Control,four_nm,0,1153
202,1,Control,four_m,1,921
202,1,Control,four_m,0,1466
202,1,Control,four_nm,1,678
202,1,Control,four_m,1,1105
202,1,Control,four_m,0,0
202,1,Control,four_nm,1,1647
202,1,Control,four_m,1,996
202,1,Control,four_nm,1,834
202,1,Control,four_nm,1,903
202,1,Control,four_nm,0,1273
202,1,Control,four_m,1,795
202,1,Control,four_nm,1,1025
202,1,Control,four_nm,1,830
202,1,Control,four_nm,0,916
202,1,Control,four_m,0,1589
202,1,Control,four_nm,1,939
202,1,Control,four_m,1,1019
202,1,Control,four_nm,1,744
202,1,Control,four_nm,1,688
202,1,Control,four_nm,1,699
202,1,Control,four_m,1,1077
204,1,Control,,,
204,1,Control,,,
204,1,Control,,,
204,1,Control,,,
204,1,Control,,,
204,1,Control,,,
204,1,Control,,,
204,1,Control,,,
204,1,Control,four_m,0,1381
204,1,Control,four_m,1,1300
204,1,Control,four_nm,1,1319
204,1,Control,four_nm,1,1352
204,1,Control,four_m,0,1463
204,1,Control,four_nm,1,1330
204,1,Control,four_m,1,1187
204,1,Control,four_nm,1,1082
204,1,Control,four_m,1,1621
204,1,Control,four_m,0,1194
204,1,Control,four_nm,1,1103
204,1,Control,four_nm,1,1081
204,1,Control,four_m,1,1316
204,1,Control,four_nm,1,1557
204,1,Control,four_m,1,1149
204,1,Control,four_m,1,1620
204,1,Control,four_m,0,1353
204,1,Control,four_m,1,1353
204,1,Control,four_nm,1,1161
204,1,Control,four_nm,1,1103
204,1,Control,four_m,1,1129
204,1,Control,four_m,1,1490
204,1,Control,four_nm,1,1180
204,1,Control,four_m,1,1780
204,1,Control,four_nm,1,1249
204,1,Control,four_m,1,1046
204,1,Control,four_nm,1,1234
204,1,Control,four_nm,1,1767
204,1,Control,four_m,1,1510
204,1,Control,four_m,1,1583
204,1,Control,four_nm,1,774
204,1,Control,four_nm,1,798
204,1,Control,four_nm,1,1780
204,1,Control,four_m,1,1298
204,1,Control,four_m,0,1812
204,1,Control,four_nm,1,866
204,1,Control,four_nm,1,1190
204,1,Control,four_nm,0,1595
204,1,Control,four_nm,1,1249
204,1,Control,four_m,1,1830
204,1,Control,four_m,1,1266
204,1,Control,four_nm,1,1062
204,1,Control,four_m,0,1313
204,1,Control,four_m,1,1427
204,1,Control,four_nm,1,1088
204,1,Control,four_m,1,1578
204,1,Control,four_m,1,1329
204,1,Control,four_m,1,1409
204,1,Control,four_nm,1,751
204,1,Control,four_m,1,1319
204,1,Control,four_m,1,1176
204,1,Control,four_m,1,783
204,1,Control,four_nm,0,917
204,1,Control,four_nm,1,1367
204,1,Control,four_nm,0,0
204,1,Control,four_m,0,1373
204,1,Control,four_nm,1,1307
204,1,Control,four_nm,1,829
204,1,Control,four_nm,1,994
204,1,Control,four_nm,1,752
206,1,Control,,,
206,1,Control,,,
206,1,Control,,,
206,1,Control,,,
206,1,Control,,,
206,1,Control,,,
206,1,Control,,,
206,1,Control,,,
206,1,Control,,,
206,1,Control,,,
206,1,Control,,,
206,1,Control,,,
206,1,Control,four_nm,0,0
206,1,Control,four_nm,1,1360
206,1,Control,four_m,1,1696
206,1,Control,four_nm,1,1506
206,1,Control,four_m,0,0
206,1,Control,four_m,0,0
206,1,Control,four_m,1,952
206,1,Control,four_m,0,0
206,1,Control,four_nm,0,0
206,1,Control,four_nm,1,1220
206,1,Control,four_m,0,0
206,1,Control,four_nm,1,1632
206,1,Control,four_m,1,1701
206,1,Control,four_m,1,1495
206,1,Control,four_m,1,1344
206,1,Control,four_nm,1,1649
206,1,Control,four_m,1,1461
206,1,Control,four_m,1,1200
206,1,Control,four_m,0,1686
206,1,Control,four_m,0,0
206,1,Control,four_m,1,1518
206,1,Control,four_m,1,1335
206,1,Control,four_nm,1,1384
206,1,Control,four_nm,1,1734
206,1,Control,four_nm,1,1574
206,1,Control,four_nm,1,1245
206,1,Control,four_nm,1,1746
206,1,Control,four_nm,1,929
206,1,Control,four_m,0,0
206,1,Control,four_nm,1,872
206,1,Control,four_nm,1,1339
206,1,Control,four_m,0,1180
206,1,Control,four_nm,1,1122
206,1,Control,four_m,1,1755
206,1,Control,four_nm,1,1610
206,1,Control,four_m,0,0
206,1,Control,four_m,0,1079
206,1,Control,four_m,0,1154
206,1,Control,four_m,0,1209
206,1,Control,four_nm,1,943
206,1,Control,four_m,0,0
206,1,Control,four_nm,1,901
206,1,Control,four_nm,1,1095
206,1,Control,four_nm,1,898
206,1,Control,four_nm,1,964
206,1,Control,four_nm,0,1444
206,1,Control,four_m,0,1199
206,1,Control,four_nm,1,1541
206,1,Control,four_nm,1,1262
206,1,Control,four_m,1,1617
206,1,Control,four_m,1,950
206,1,Control,four_nm,1,1702
206,1,Control,four_nm,1,1271
206,1,Control,four_nm,1,922
206,1,Control,four_m,0,0
206,1,Control,four_m,1,1442
206,1,Control,four_nm,1,1070
206,1,Control,four_m,0,0
206,1,Control,four_m,1,1408
206,1,Control,four_nm,1,1372
146,2,Experimental,,,
146,2,Experimental,,,
146,2,Experimental,,,
146,2,Experimental,,,
146,2,Experimental,,,
146,2,Experimental,,,
146,2,Experimental,,,
146,2,Experimental,,,
146,2,Experimental,four_nm,0,0
146,2,Experimental,four_nm,0,0
146,2,Experimental,four_nm,0,1835
146,2,Experimental,four_m,1,1191
146,2,Experimental,four_m,1,1324
146,2,Experimental,four_nm,1,1661
146,2,Experimental,four_nm,1,1537
146,2,Experimental,four_nm,1,1337
146,2,Experimental,four_nm,1,1017
146,2,Experimental,four_nm,1,1079
146,2,Experimental,four_m,1,930
146,2,Experimental,four_m,0,1346
146,2,Experimental,four_m,1,1170
146,2,Experimental,four_m,1,985
146,2,Experimental,four_m,1,1047
146,2,Experimental,four_m,1,1028
146,2,Experimental,four_m,1,993
146,2,Experimental,four_nm,1,1071
146,2,Experimental,four_m,1,938
146,2,Experimental,four_nm,1,1306
146,2,Experimental,four_m,1,923
146,2,Experimental,four_m,1,1276
146,2,Experimental,four_m,0,1727
146,2,Experimental,four_m,1,976
146,2,Experimental,four_nm,1,1247
146,2,Experimental,four_nm,1,1171
146,2,Experimental,four_nm,1,1625
146,2,Experimental,four_nm,1,1102
146,2,Experimental,four_m,1,1560
146,2,Experimental,four_m,1,1391
146,2,Experimental,four_nm,1,1470
146,2,Experimental,four_nm,1,1049
146,2,Experimental,four_m,1,1029
146,2,Experimental,four_nm,1,1074
146,2,Experimental,four_m,1,1132
146,2,Experimental,four_nm,1,1157
146,2,Experimental,four_m,1,1069
146,2,Experimental,four_m,1,1016
146,2,Experimental,four_m,1,1061
146,2,Experimental,four_m,1,1185
146,2,Experimental,four_m,1,1047
146,2,Experimental,four_nm,1,1107
146,2,Experimental,four_m,1,908
146,2,Experimental,four_nm,1,1086
146,2,Experimental,four_nm,1,1624
146,2,Experimental,four_nm,1,1565
146,2,Experimental,four_nm,1,1557
146,2,Experimental,four_nm,1,1084
146,2,Experimental,four_m,1,1223
146,2,Experimental,four_m,1,1307
146,2,Experimental,four_nm,1,1293
146,2,Experimental,four_m,1,1375
146,2,Experimental,four_m,1,1054
146,2,Experimental,four_nm,1,954
146,2,Experimental,four_m,1,985
146,2,Experimental,four_nm,1,1239
146,2,Experimental,four_nm,0,1498
146,2,Experimental,four_m,1,1637
146,2,Experimental,four_nm,1,1433
146,2,Experimental,four_nm,0,0
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,,,
159,2,Control,four_nm,1,1324
159,2,Control,four_nm,1,1709
159,2,Control,four_m,1,1102
159,2,Control,four_m,1,1096
159,2,Control,four_nm,1,1043
159,2,Control,four_m,1,1166
159,2,Control,four_nm,0,0
159,2,Control,four_m,1,1437
159,2,Control,four_m,0,1194
159,2,Control,four_nm,1,1200
159,2,Control,four_nm,1,581
159,2,Control,four_m,1,1109
159,2,Control,four_nm,1,1038
159,2,Control,four_nm,0,683
159,2,Control,four_nm,0,0
159,2,Control,four_m,0,1771
159,2,Control,four_m,1,1050
159,2,Control,four_nm,1,1526
159,2,Control,four_nm,1,1167
159,2,Control,four_m,0,790
159,2,Control,four_m,1,717
159,2,Control,four_nm,1,1382
159,2,Control,four_nm,1,1493
159,2,Control,four_nm,1,1200
159,2,Control,four_m,0,1077
159,2,Control,four_m,0,912
159,2,Control,four_m,1,1202
159,2,Control,four_nm,1,776
159,2,Control,four_m,0,1567
159,2,Control,four_m,1,1013
159,2,Control,four_nm,1,1251
159,2,Control,four_nm,1,1351
159,2,Control,four_m,1,1079
159,2,Control,four_nm,1,1121
159,2,Control,four_nm,1,666
159,2,Control,four_m,0,1270
159,2,Control,four_m,1,1353
159,2,Control,four_m,1,1561
159,2,Control,four_nm,1,1184
159,2,Control,four_m,0,1895
159,2,Control,four_nm,1,1169
159,2,Control,four_m,0,1432
159,2,Control,four_m,1,1141
159,2,Control,four_m,1,1228
159,2,Control,four_nm,1,529
159,2,Control,four_nm,1,915
159,2,Control,four_m,1,1092
159,2,Control,four_m,1,1486
159,2,Control,four_nm,1,984
159,2,Control,four_nm,1,999
159,2,Control,four_m,1,1094
159,2,Control,four_nm,1,1344
159,2,Control,four_m,1,1743
159,2,Control,four_nm,1,1056
159,2,Control,four_nm,0,1611
159,2,Control,four_m,1,1441
159,2,Control,four_nm,1,829
159,2,Control,four_m,1,1297
159,2,Control,four_m,1,964
159,2,Control,four_nm,1,1267
164,2,Control,,,
164,2,Control,,,
164,2,Control,,,
164,2,Control,,,
164,2,Control,four_m,0,0
164,2,Control,four_m,0,1749
164,2,Control,four_m,1,1861
164,2,Control,four_nm,1,1232
164,2,Control,four_nm,0,1093
164,2,Control,four_nm,1,1264
164,2,Control,four_m,0,1891
164,2,Control,four_m,0,1132
164,2,Control,four_m,0,1381
164,2,Control,four_m,0,1460
164,2,Control,four_nm,0,0
164,2,Control,four_nm,0,1431
164,2,Control,four_nm,0,1252
164,2,Control,four_nm,0,1831
164,2,Control,four_m,0,0
164,2,Control,four_nm,0,986
164,2,Control,four_nm,0,1017
164,2,Control,four_nm,0,1286
164,2,Control,four_m,1,1177
164,2,Control,four_m,0,1184
164,2,Control,four_m,0,1527
164,2,Control,four_nm,0,1534
164,2,Control,four_m,0,1479
164,2,Control,four_nm,0,1778
164,2,Control,four_nm,0,961
164,2,Control,four_m,0,1313
164,2,Control,four_nm,0,978
164,2,Control,four_m,0,1185
164,2,Control,four_nm,0,1079
164,2,Control,four_m,1,1106
164,2,Control,four_nm,0,667
164,2,Control,four_m,0,1767
164,2,Control,four_nm,0,887
164,2,Control,four_m,0,1673
164,2,Control,four_nm,0,972
164,2,Control,four_m,0,1498
164,2,Control,four_m,0,1300
164,2,Control,four_nm,0,1574
164,2,Control,four_nm,0,781
164,2,Control,four_nm,0,0
164,2,Control,four_m,0,1370
164,2,Control,four_m,0,1321
164,2,Control,four_m,0,1258
164,2,Control,four_m,0,1053
164,2,Control,four_m,1,1017
164,2,Control,four_nm,0,0
164,2,Control,four_nm,0,828
164,2,Control,four_nm,0,897
164,2,Control,four_m,0,1492
164,2,Control,four_m,0,1470
164,2,Control,four_nm,0,1528
164,2,Control,four_nm,0,1137
164,2,Control,four_m,0,1001
164,2,Control,four_nm,1,1335
164,2,Control,four_m,1,1047
164,2,Control,four_nm,1,1219
164,2,Control,four_nm,0,936
164,2,Control,four_m,0,1208
164,2,Control,four_nm,0,1325
164,2,Control,four_m,0,990
166,2,Control,,,
166,2,Control,,,
166,2,Control,,,
166,2,Control,,,
166,2,Control,,,
166,2,Control,,,
166,2,Control,,,
166,2,Control,,,
166,2,Control,four_nm,1,961
166,2,Control,four_nm,1,1248
166,2,Control,four_m,0,1716
166,2,Control,four_nm,1,854
